"","Province.State","Country.Region","Lat","Long","Date","Cases","Deaths","New.Cases","New.Deaths"
"405","","Argentina",-38.4161,-63.6167,2020-02-05,0,0,0,0
"406","","Argentina",-38.4161,-63.6167,2020-02-06,0,0,0,0
"407","","Argentina",-38.4161,-63.6167,2020-02-07,0,0,0,0
"408","","Argentina",-38.4161,-63.6167,2020-02-08,0,0,0,0
"409","","Argentina",-38.4161,-63.6167,2020-02-09,0,0,0,0
"410","","Argentina",-38.4161,-63.6167,2020-02-10,0,0,0,0
"411","","Argentina",-38.4161,-63.6167,2020-02-11,0,0,0,0
"412","","Argentina",-38.4161,-63.6167,2020-02-12,0,0,0,0
"413","","Argentina",-38.4161,-63.6167,2020-02-13,0,0,0,0
"414","","Argentina",-38.4161,-63.6167,2020-02-14,0,0,0,0
"415","","Argentina",-38.4161,-63.6167,2020-02-15,0,0,0,0
"416","","Argentina",-38.4161,-63.6167,2020-02-16,0,0,0,0
"417","","Argentina",-38.4161,-63.6167,2020-02-17,0,0,0,0
"418","","Argentina",-38.4161,-63.6167,2020-02-18,0,0,0,0
"419","","Argentina",-38.4161,-63.6167,2020-02-19,0,0,0,0
"420","","Argentina",-38.4161,-63.6167,2020-02-20,0,0,0,0
"421","","Argentina",-38.4161,-63.6167,2020-02-21,0,0,0,0
"422","","Argentina",-38.4161,-63.6167,2020-02-22,0,0,0,0
"423","","Argentina",-38.4161,-63.6167,2020-02-23,0,0,0,0
"424","","Argentina",-38.4161,-63.6167,2020-02-24,0,0,0,0
"425","","Argentina",-38.4161,-63.6167,2020-02-25,0,0,0,0
"426","","Argentina",-38.4161,-63.6167,2020-02-26,0,0,0,0
"427","","Argentina",-38.4161,-63.6167,2020-02-27,0,0,0,0
"428","","Argentina",-38.4161,-63.6167,2020-02-28,0,0,0,0
"429","","Argentina",-38.4161,-63.6167,2020-02-29,0,0,0,0
"430","","Argentina",-38.4161,-63.6167,2020-03-01,0,0,0,0
"431","","Argentina",-38.4161,-63.6167,2020-03-02,0,0,0,0
"432","","Argentina",-38.4161,-63.6167,2020-03-03,1,0,1,0
"433","","Argentina",-38.4161,-63.6167,2020-03-04,1,0,0,0
"434","","Argentina",-38.4161,-63.6167,2020-03-05,1,0,0,0
"435","","Argentina",-38.4161,-63.6167,2020-03-06,2,0,1,0
"436","","Argentina",-38.4161,-63.6167,2020-03-07,8,0,6,0
"437","","Argentina",-38.4161,-63.6167,2020-03-08,12,1,4,1
"438","","Argentina",-38.4161,-63.6167,2020-03-09,12,1,0,0
"439","","Argentina",-38.4161,-63.6167,2020-03-10,17,1,5,0
"440","","Argentina",-38.4161,-63.6167,2020-03-11,19,1,2,0
"441","","Argentina",-38.4161,-63.6167,2020-03-12,19,1,0,0
"442","","Argentina",-38.4161,-63.6167,2020-03-13,31,2,12,1
"443","","Argentina",-38.4161,-63.6167,2020-03-14,34,2,3,0
"444","","Argentina",-38.4161,-63.6167,2020-03-15,45,2,11,0
"445","","Argentina",-38.4161,-63.6167,2020-03-16,56,2,11,0
"446","","Argentina",-38.4161,-63.6167,2020-03-17,68,2,12,0
"447","","Argentina",-38.4161,-63.6167,2020-03-18,79,2,11,0
"448","","Argentina",-38.4161,-63.6167,2020-03-19,97,3,18,1
"449","","Argentina",-38.4161,-63.6167,2020-03-20,128,3,31,0
"450","","Argentina",-38.4161,-63.6167,2020-03-21,158,4,30,1
"451","","Argentina",-38.4161,-63.6167,2020-03-22,266,4,108,0
"452","","Argentina",-38.4161,-63.6167,2020-03-23,301,4,35,0
"453","","Argentina",-38.4161,-63.6167,2020-03-24,387,6,86,2
"454","","Argentina",-38.4161,-63.6167,2020-03-25,387,8,0,2
"455","","Argentina",-38.4161,-63.6167,2020-03-26,502,9,115,1
"456","","Armenia",40.0691,45.0382,2020-01-22,0,0,0,0
"457","","Armenia",40.0691,45.0382,2020-01-23,0,0,0,0
"458","","Armenia",40.0691,45.0382,2020-01-24,0,0,0,0
"459","","Armenia",40.0691,45.0382,2020-01-25,0,0,0,0
"460","","Armenia",40.0691,45.0382,2020-01-26,0,0,0,0
"461","","Armenia",40.0691,45.0382,2020-01-27,0,0,0,0
"462","","Armenia",40.0691,45.0382,2020-01-28,0,0,0,0
"463","","Armenia",40.0691,45.0382,2020-01-29,0,0,0,0
"464","","Armenia",40.0691,45.0382,2020-01-30,0,0,0,0
"465","","Armenia",40.0691,45.0382,2020-01-31,0,0,0,0
"466","","Armenia",40.0691,45.0382,2020-02-01,0,0,0,0
"467","","Armenia",40.0691,45.0382,2020-02-02,0,0,0,0
"468","","Armenia",40.0691,45.0382,2020-02-03,0,0,0,0
"469","","Armenia",40.0691,45.0382,2020-02-04,0,0,0,0
"470","","Armenia",40.0691,45.0382,2020-02-05,0,0,0,0
"471","","Armenia",40.0691,45.0382,2020-02-06,0,0,0,0
"472","","Armenia",40.0691,45.0382,2020-02-07,0,0,0,0
"473","","Armenia",40.0691,45.0382,2020-02-08,0,0,0,0
"474","","Armenia",40.0691,45.0382,2020-02-09,0,0,0,0
"475","","Armenia",40.0691,45.0382,2020-02-10,0,0,0,0
"476","","Armenia",40.0691,45.0382,2020-02-11,0,0,0,0
"477","","Armenia",40.0691,45.0382,2020-02-12,0,0,0,0
"478","","Armenia",40.0691,45.0382,2020-02-13,0,0,0,0
"479","","Armenia",40.0691,45.0382,2020-02-14,0,0,0,0
"480","","Armenia",40.0691,45.0382,2020-02-15,0,0,0,0
"481","","Armenia",40.0691,45.0382,2020-02-16,0,0,0,0
"482","","Armenia",40.0691,45.0382,2020-02-17,0,0,0,0
"483","","Armenia",40.0691,45.0382,2020-02-18,0,0,0,0
"484","","Armenia",40.0691,45.0382,2020-02-19,0,0,0,0
"485","","Armenia",40.0691,45.0382,2020-02-20,0,0,0,0
"486","","Armenia",40.0691,45.0382,2020-02-21,0,0,0,0
"487","","Armenia",40.0691,45.0382,2020-02-22,0,0,0,0
"488","","Armenia",40.0691,45.0382,2020-02-23,0,0,0,0
"489","","Armenia",40.0691,45.0382,2020-02-24,0,0,0,0
"490","","Armenia",40.0691,45.0382,2020-02-25,0,0,0,0
"491","","Armenia",40.0691,45.0382,2020-02-26,0,0,0,0
"492","","Armenia",40.0691,45.0382,2020-02-27,0,0,0,0
"493","","Armenia",40.0691,45.0382,2020-02-28,0,0,0,0
"494","","Armenia",40.0691,45.0382,2020-02-29,0,0,0,0
"495","","Armenia",40.0691,45.0382,2020-03-01,1,0,1,0
"496","","Armenia",40.0691,45.0382,2020-03-02,1,0,0,0
"497","","Armenia",40.0691,45.0382,2020-03-03,1,0,0,0
"498","","Armenia",40.0691,45.0382,2020-03-04,1,0,0,0
"499","","Armenia",40.0691,45.0382,2020-03-05,1,0,0,0
"500","","Armenia",40.0691,45.0382,2020-03-06,1,0,0,0
"501","","Armenia",40.0691,45.0382,2020-03-07,1,0,0,0
"502","","Armenia",40.0691,45.0382,2020-03-08,1,0,0,0
"503","","Armenia",40.0691,45.0382,2020-03-09,1,0,0,0
"504","","Armenia",40.0691,45.0382,2020-03-10,1,0,0,0
"505","","Armenia",40.0691,45.0382,2020-03-11,1,0,0,0
"506","","Armenia",40.0691,45.0382,2020-03-12,4,0,3,0
"507","","Armenia",40.0691,45.0382,2020-03-13,8,0,4,0
"508","","Armenia",40.0691,45.0382,2020-03-14,18,0,10,0
"509","","Armenia",40.0691,45.0382,2020-03-15,26,0,8,0
"510","","Armenia",40.0691,45.0382,2020-03-16,52,0,26,0
"511","","Armenia",40.0691,45.0382,2020-03-17,78,0,26,0
"512","","Armenia",40.0691,45.0382,2020-03-18,84,0,6,0
"513","","Armenia",40.0691,45.0382,2020-03-19,115,0,31,0
"514","","Armenia",40.0691,45.0382,2020-03-20,136,0,21,0
"515","","Armenia",40.0691,45.0382,2020-03-21,160,0,24,0
"516","","Armenia",40.0691,45.0382,2020-03-22,194,0,34,0
"517","","Armenia",40.0691,45.0382,2020-03-23,235,0,41,0
"518","","Armenia",40.0691,45.0382,2020-03-24,249,0,14,0
"519","","Armenia",40.0691,45.0382,2020-03-25,265,0,16,0
"520","","Armenia",40.0691,45.0382,2020-03-26,290,1,25,1
"521","","Austria",47.5162,14.5501,2020-01-22,0,0,0,0
"522","","Austria",47.5162,14.5501,2020-01-23,0,0,0,0
"523","","Austria",47.5162,14.5501,2020-01-24,0,0,0,0
"524","","Austria",47.5162,14.5501,2020-01-25,0,0,0,0
"525","","Austria",47.5162,14.5501,2020-01-26,0,0,0,0
"526","","Austria",47.5162,14.5501,2020-01-27,0,0,0,0
"527","","Austria",47.5162,14.5501,2020-01-28,0,0,0,0
"528","","Austria",47.5162,14.5501,2020-01-29,0,0,0,0
"529","","Austria",47.5162,14.5501,2020-01-30,0,0,0,0
"530","","Austria",47.5162,14.5501,2020-01-31,0,0,0,0
"531","","Austria",47.5162,14.5501,2020-02-01,0,0,0,0
"532","","Austria",47.5162,14.5501,2020-02-02,0,0,0,0
"533","","Austria",47.5162,14.5501,2020-02-03,0,0,0,0
"534","","Austria",47.5162,14.5501,2020-02-04,0,0,0,0
"535","","Austria",47.5162,14.5501,2020-02-05,0,0,0,0
"536","","Austria",47.5162,14.5501,2020-02-06,0,0,0,0
"537","","Austria",47.5162,14.5501,2020-02-07,0,0,0,0
"538","","Austria",47.5162,14.5501,2020-02-08,0,0,0,0
"539","","Austria",47.5162,14.5501,2020-02-09,0,0,0,0
"540","","Austria",47.5162,14.5501,2020-02-10,0,0,0,0
"541","","Austria",47.5162,14.5501,2020-02-11,0,0,0,0
"542","","Austria",47.5162,14.5501,2020-02-12,0,0,0,0
"543","","Austria",47.5162,14.5501,2020-02-13,0,0,0,0
"544","","Austria",47.5162,14.5501,2020-02-14,0,0,0,0
"545","","Austria",47.5162,14.5501,2020-02-15,0,0,0,0
"546","","Austria",47.5162,14.5501,2020-02-16,0,0,0,0
"547","","Austria",47.5162,14.5501,2020-02-17,0,0,0,0
"548","","Austria",47.5162,14.5501,2020-02-18,0,0,0,0
"549","","Austria",47.5162,14.5501,2020-02-19,0,0,0,0
"550","","Austria",47.5162,14.5501,2020-02-20,0,0,0,0
"551","","Austria",47.5162,14.5501,2020-02-21,0,0,0,0
"552","","Austria",47.5162,14.5501,2020-02-22,0,0,0,0
"553","","Austria",47.5162,14.5501,2020-02-23,0,0,0,0
"554","","Austria",47.5162,14.5501,2020-02-24,0,0,0,0
"555","","Austria",47.5162,14.5501,2020-02-25,2,0,2,0
"556","","Austria",47.5162,14.5501,2020-02-26,2,0,0,0
"557","","Austria",47.5162,14.5501,2020-02-27,3,0,1,0
"558","","Austria",47.5162,14.5501,2020-02-28,3,0,0,0
"559","","Austria",47.5162,14.5501,2020-02-29,9,0,6,0
"560","","Austria",47.5162,14.5501,2020-03-01,14,0,5,0
"561","","Austria",47.5162,14.5501,2020-03-02,18,0,4,0
"562","","Austria",47.5162,14.5501,2020-03-03,21,0,3,0
"563","","Austria",47.5162,14.5501,2020-03-04,29,0,8,0
"564","","Austria",47.5162,14.5501,2020-03-05,41,0,12,0
"565","","Austria",47.5162,14.5501,2020-03-06,55,0,14,0
"566","","Austria",47.5162,14.5501,2020-03-07,79,0,24,0
"567","","Austria",47.5162,14.5501,2020-03-08,104,0,25,0
"568","","Austria",47.5162,14.5501,2020-03-09,131,0,27,0
"569","","Austria",47.5162,14.5501,2020-03-10,182,0,51,0
"570","","Austria",47.5162,14.5501,2020-03-11,246,0,64,0
"571","","Austria",47.5162,14.5501,2020-03-12,302,1,56,1
"572","","Austria",47.5162,14.5501,2020-03-13,504,1,202,0
"573","","Austria",47.5162,14.5501,2020-03-14,655,1,151,0
"574","","Austria",47.5162,14.5501,2020-03-15,860,1,205,0
"575","","Austria",47.5162,14.5501,2020-03-16,1018,3,158,2
"576","","Austria",47.5162,14.5501,2020-03-17,1332,3,314,0
"577","","Austria",47.5162,14.5501,2020-03-18,1646,4,314,1
"578","","Austria",47.5162,14.5501,2020-03-19,2013,6,367,2
"579","","Austria",47.5162,14.5501,2020-03-20,2388,6,375,0
"580","","Austria",47.5162,14.5501,2020-03-21,2814,8,426,2
"581","","Austria",47.5162,14.5501,2020-03-22,3582,16,768,8
"582","","Austria",47.5162,14.5501,2020-03-23,4474,21,892,5
"583","","Austria",47.5162,14.5501,2020-03-24,5283,28,809,7
"584","","Austria",47.5162,14.5501,2020-03-25,5588,30,305,2
"585","","Austria",47.5162,14.5501,2020-03-26,6909,49,1321,19
"586","","Azerbaijan",40.1431,47.5769,2020-01-22,0,0,0,0
"587","","Azerbaijan",40.1431,47.5769,2020-01-23,0,0,0,0
"588","","Azerbaijan",40.1431,47.5769,2020-01-24,0,0,0,0
"589","","Azerbaijan",40.1431,47.5769,2020-01-25,0,0,0,0
"590","","Azerbaijan",40.1431,47.5769,2020-01-26,0,0,0,0
"591","","Azerbaijan",40.1431,47.5769,2020-01-27,0,0,0,0
"592","","Azerbaijan",40.1431,47.5769,2020-01-28,0,0,0,0
"593","","Azerbaijan",40.1431,47.5769,2020-01-29,0,0,0,0
"594","","Azerbaijan",40.1431,47.5769,2020-01-30,0,0,0,0
"595","","Azerbaijan",40.1431,47.5769,2020-01-31,0,0,0,0
"596","","Azerbaijan",40.1431,47.5769,2020-02-01,0,0,0,0
"597","","Azerbaijan",40.1431,47.5769,2020-02-02,0,0,0,0
"598","","Azerbaijan",40.1431,47.5769,2020-02-03,0,0,0,0
"599","","Azerbaijan",40.1431,47.5769,2020-02-04,0,0,0,0
"600","","Azerbaijan",40.1431,47.5769,2020-02-05,0,0,0,0
"601","","Azerbaijan",40.1431,47.5769,2020-02-06,0,0,0,0
"602","","Azerbaijan",40.1431,47.5769,2020-02-07,0,0,0,0
"603","","Azerbaijan",40.1431,47.5769,2020-02-08,0,0,0,0
"604","","Azerbaijan",40.1431,47.5769,2020-02-09,0,0,0,0
"605","","Azerbaijan",40.1431,47.5769,2020-02-10,0,0,0,0
"606","","Azerbaijan",40.1431,47.5769,2020-02-11,0,0,0,0
"607","","Azerbaijan",40.1431,47.5769,2020-02-12,0,0,0,0
"608","","Azerbaijan",40.1431,47.5769,2020-02-13,0,0,0,0
"609","","Azerbaijan",40.1431,47.5769,2020-02-14,0,0,0,0
"610","","Azerbaijan",40.1431,47.5769,2020-02-15,0,0,0,0
"611","","Azerbaijan",40.1431,47.5769,2020-02-16,0,0,0,0
"612","","Azerbaijan",40.1431,47.5769,2020-02-17,0,0,0,0
"613","","Azerbaijan",40.1431,47.5769,2020-02-18,0,0,0,0
"614","","Azerbaijan",40.1431,47.5769,2020-02-19,0,0,0,0
"615","","Azerbaijan",40.1431,47.5769,2020-02-20,0,0,0,0
"616","","Azerbaijan",40.1431,47.5769,2020-02-21,0,0,0,0
"617","","Azerbaijan",40.1431,47.5769,2020-02-22,0,0,0,0
"618","","Azerbaijan",40.1431,47.5769,2020-02-23,0,0,0,0
"619","","Azerbaijan",40.1431,47.5769,2020-02-24,0,0,0,0
"620","","Azerbaijan",40.1431,47.5769,2020-02-25,0,0,0,0
"621","","Azerbaijan",40.1431,47.5769,2020-02-26,0,0,0,0
"622","","Azerbaijan",40.1431,47.5769,2020-02-27,0,0,0,0
"623","","Azerbaijan",40.1431,47.5769,2020-02-28,0,0,0,0
"624","","Azerbaijan",40.1431,47.5769,2020-02-29,0,0,0,0
"625","","Azerbaijan",40.1431,47.5769,2020-03-01,3,0,3,0
"626","","Azerbaijan",40.1431,47.5769,2020-03-02,3,0,0,0
"627","","Azerbaijan",40.1431,47.5769,2020-03-03,3,0,0,0
"628","","Azerbaijan",40.1431,47.5769,2020-03-04,3,0,0,0
"629","","Azerbaijan",40.1431,47.5769,2020-03-05,6,0,3,0
"630","","Azerbaijan",40.1431,47.5769,2020-03-06,6,0,0,0
"631","","Azerbaijan",40.1431,47.5769,2020-03-07,9,0,3,0
"632","","Azerbaijan",40.1431,47.5769,2020-03-08,9,0,0,0
"633","","Azerbaijan",40.1431,47.5769,2020-03-09,9,0,0,0
"634","","Azerbaijan",40.1431,47.5769,2020-03-10,11,0,2,0
"635","","Azerbaijan",40.1431,47.5769,2020-03-11,11,0,0,0
"636","","Azerbaijan",40.1431,47.5769,2020-03-12,11,0,0,0
"637","","Azerbaijan",40.1431,47.5769,2020-03-13,15,1,4,1
"638","","Azerbaijan",40.1431,47.5769,2020-03-14,15,1,0,0
"639","","Azerbaijan",40.1431,47.5769,2020-03-15,23,1,8,0
"640","","Azerbaijan",40.1431,47.5769,2020-03-16,28,1,5,0
"641","","Azerbaijan",40.1431,47.5769,2020-03-17,28,1,0,0
"642","","Azerbaijan",40.1431,47.5769,2020-03-18,28,1,0,0
"643","","Azerbaijan",40.1431,47.5769,2020-03-19,44,1,16,0
"644","","Azerbaijan",40.1431,47.5769,2020-03-20,44,1,0,0
"645","","Azerbaijan",40.1431,47.5769,2020-03-21,53,1,9,0
"646","","Azerbaijan",40.1431,47.5769,2020-03-22,65,1,12,0
"647","","Azerbaijan",40.1431,47.5769,2020-03-23,72,1,7,0
"648","","Azerbaijan",40.1431,47.5769,2020-03-24,87,1,15,0
"649","","Azerbaijan",40.1431,47.5769,2020-03-25,93,2,6,1
"650","","Azerbaijan",40.1431,47.5769,2020-03-26,122,3,29,1
"651","","Bahamas",25.0343,-77.3963,2020-01-22,0,0,0,0
"652","","Bahamas",25.0343,-77.3963,2020-01-23,0,0,0,0
"653","","Bahamas",25.0343,-77.3963,2020-01-24,0,0,0,0
"654","","Bahamas",25.0343,-77.3963,2020-01-25,0,0,0,0
"655","","Bahamas",25.0343,-77.3963,2020-01-26,0,0,0,0
"656","","Bahamas",25.0343,-77.3963,2020-01-27,0,0,0,0
"657","","Bahamas",25.0343,-77.3963,2020-01-28,0,0,0,0
"658","","Bahamas",25.0343,-77.3963,2020-01-29,0,0,0,0
"659","","Bahamas",25.0343,-77.3963,2020-01-30,0,0,0,0
"660","","Bahamas",25.0343,-77.3963,2020-01-31,0,0,0,0
"661","","Bahamas",25.0343,-77.3963,2020-02-01,0,0,0,0
"662","","Bahamas",25.0343,-77.3963,2020-02-02,0,0,0,0
"663","","Bahamas",25.0343,-77.3963,2020-02-03,0,0,0,0
"664","","Bahamas",25.0343,-77.3963,2020-02-04,0,0,0,0
"665","","Bahamas",25.0343,-77.3963,2020-02-05,0,0,0,0
"666","","Bahamas",25.0343,-77.3963,2020-02-06,0,0,0,0
"667","","Bahamas",25.0343,-77.3963,2020-02-07,0,0,0,0
"668","","Bahamas",25.0343,-77.3963,2020-02-08,0,0,0,0
"669","","Bahamas",25.0343,-77.3963,2020-02-09,0,0,0,0
"670","","Bahamas",25.0343,-77.3963,2020-02-10,0,0,0,0
"671","","Bahamas",25.0343,-77.3963,2020-02-11,0,0,0,0
"672","","Bahamas",25.0343,-77.3963,2020-02-12,0,0,0,0
"673","","Bahamas",25.0343,-77.3963,2020-02-13,0,0,0,0
"674","","Bahamas",25.0343,-77.3963,2020-02-14,0,0,0,0
"675","","Bahamas",25.0343,-77.3963,2020-02-15,0,0,0,0
"676","","Bahamas",25.0343,-77.3963,2020-02-16,0,0,0,0
"677","","Bahamas",25.0343,-77.3963,2020-02-17,0,0,0,0
"678","","Bahamas",25.0343,-77.3963,2020-02-18,0,0,0,0
"679","","Bahamas",25.0343,-77.3963,2020-02-19,0,0,0,0
"680","","Bahamas",25.0343,-77.3963,2020-02-20,0,0,0,0
"681","","Bahamas",25.0343,-77.3963,2020-02-21,0,0,0,0
"682","","Bahamas",25.0343,-77.3963,2020-02-22,0,0,0,0
"683","","Bahamas",25.0343,-77.3963,2020-02-23,0,0,0,0
"684","","Bahamas",25.0343,-77.3963,2020-02-24,0,0,0,0
"685","","Bahamas",25.0343,-77.3963,2020-02-25,0,0,0,0
"686","","Bahamas",25.0343,-77.3963,2020-02-26,0,0,0,0
"687","","Bahamas",25.0343,-77.3963,2020-02-27,0,0,0,0
"688","","Bahamas",25.0343,-77.3963,2020-02-28,0,0,0,0
"689","","Bahamas",25.0343,-77.3963,2020-02-29,0,0,0,0
"690","","Bahamas",25.0343,-77.3963,2020-03-01,0,0,0,0
"691","","Bahamas",25.0343,-77.3963,2020-03-02,0,0,0,0
"692","","Bahamas",25.0343,-77.3963,2020-03-03,0,0,0,0
"693","","Bahamas",25.0343,-77.3963,2020-03-04,0,0,0,0
"694","","Bahamas",25.0343,-77.3963,2020-03-05,0,0,0,0
"695","","Bahamas",25.0343,-77.3963,2020-03-06,0,0,0,0
"696","","Bahamas",25.0343,-77.3963,2020-03-07,0,0,0,0
"697","","Bahamas",25.0343,-77.3963,2020-03-08,0,0,0,0
"698","","Bahamas",25.0343,-77.3963,2020-03-09,0,0,0,0
"699","","Bahamas",25.0343,-77.3963,2020-03-10,0,0,0,0
"700","","Bahamas",25.0343,-77.3963,2020-03-11,0,0,0,0
"701","","Bahamas",25.0343,-77.3963,2020-03-12,0,0,0,0
"702","","Bahamas",25.0343,-77.3963,2020-03-13,0,0,0,0
"703","","Bahamas",25.0343,-77.3963,2020-03-14,0,0,0,0
"704","","Bahamas",25.0343,-77.3963,2020-03-15,0,0,0,0
"705","","Bahamas",25.0343,-77.3963,2020-03-16,1,0,1,0
"706","","Bahamas",25.0343,-77.3963,2020-03-17,1,0,0,0
"707","","Bahamas",25.0343,-77.3963,2020-03-18,1,0,0,0
"708","","Bahamas",25.0343,-77.3963,2020-03-19,3,0,2,0
"709","","Bahamas",25.0343,-77.3963,2020-03-20,3,0,0,0
"710","","Bahamas",25.0343,-77.3963,2020-03-21,4,0,1,0
"711","","Bahamas",25.0343,-77.3963,2020-03-22,4,0,0,0
"712","","Bahamas",25.0343,-77.3963,2020-03-23,4,0,0,0
"713","","Bahamas",25.0343,-77.3963,2020-03-24,5,0,1,0
"714","","Bahamas",25.0343,-77.3963,2020-03-25,5,0,0,0
"715","","Bahamas",25.0343,-77.3963,2020-03-26,9,0,4,0
"716","","Bahrain",26.0275,50.55,2020-01-22,0,0,0,0
"717","","Bahrain",26.0275,50.55,2020-01-23,0,0,0,0
"718","","Bahrain",26.0275,50.55,2020-01-24,0,0,0,0
"719","","Bahrain",26.0275,50.55,2020-01-25,0,0,0,0
"720","","Bahrain",26.0275,50.55,2020-01-26,0,0,0,0
"721","","Bahrain",26.0275,50.55,2020-01-27,0,0,0,0
"722","","Bahrain",26.0275,50.55,2020-01-28,0,0,0,0
"723","","Bahrain",26.0275,50.55,2020-01-29,0,0,0,0
"724","","Bahrain",26.0275,50.55,2020-01-30,0,0,0,0
"725","","Bahrain",26.0275,50.55,2020-01-31,0,0,0,0
"726","","Bahrain",26.0275,50.55,2020-02-01,0,0,0,0
"727","","Bahrain",26.0275,50.55,2020-02-02,0,0,0,0
"728","","Bahrain",26.0275,50.55,2020-02-03,0,0,0,0
"729","","Bahrain",26.0275,50.55,2020-02-04,0,0,0,0
"730","","Bahrain",26.0275,50.55,2020-02-05,0,0,0,0
"731","","Bahrain",26.0275,50.55,2020-02-06,0,0,0,0
"732","","Bahrain",26.0275,50.55,2020-02-07,0,0,0,0
"733","","Bahrain",26.0275,50.55,2020-02-08,0,0,0,0
"734","","Bahrain",26.0275,50.55,2020-02-09,0,0,0,0
"735","","Bahrain",26.0275,50.55,2020-02-10,0,0,0,0
"736","","Bahrain",26.0275,50.55,2020-02-11,0,0,0,0
"737","","Bahrain",26.0275,50.55,2020-02-12,0,0,0,0
"738","","Bahrain",26.0275,50.55,2020-02-13,0,0,0,0
"739","","Bahrain",26.0275,50.55,2020-02-14,0,0,0,0
"740","","Bahrain",26.0275,50.55,2020-02-15,0,0,0,0
"741","","Bahrain",26.0275,50.55,2020-02-16,0,0,0,0
"742","","Bahrain",26.0275,50.55,2020-02-17,0,0,0,0
"743","","Bahrain",26.0275,50.55,2020-02-18,0,0,0,0
"744","","Bahrain",26.0275,50.55,2020-02-19,0,0,0,0
"745","","Bahrain",26.0275,50.55,2020-02-20,0,0,0,0
"746","","Bahrain",26.0275,50.55,2020-02-21,0,0,0,0
"747","","Bahrain",26.0275,50.55,2020-02-22,0,0,0,0
"748","","Bahrain",26.0275,50.55,2020-02-23,0,0,0,0
"749","","Bahrain",26.0275,50.55,2020-02-24,1,0,1,0
"750","","Bahrain",26.0275,50.55,2020-02-25,23,0,22,0
"751","","Bahrain",26.0275,50.55,2020-02-26,33,0,10,0
"752","","Bahrain",26.0275,50.55,2020-02-27,33,0,0,0
"753","","Bahrain",26.0275,50.55,2020-02-28,36,0,3,0
"754","","Bahrain",26.0275,50.55,2020-02-29,41,0,5,0
"755","","Bahrain",26.0275,50.55,2020-03-01,47,0,6,0
"756","","Bahrain",26.0275,50.55,2020-03-02,49,0,2,0
"757","","Bahrain",26.0275,50.55,2020-03-03,49,0,0,0
"758","","Bahrain",26.0275,50.55,2020-03-04,52,0,3,0
"759","","Bahrain",26.0275,50.55,2020-03-05,55,0,3,0
"760","","Bahrain",26.0275,50.55,2020-03-06,60,0,5,0
"761","","Bahrain",26.0275,50.55,2020-03-07,85,0,25,0
"762","","Bahrain",26.0275,50.55,2020-03-08,85,0,0,0
"763","","Bahrain",26.0275,50.55,2020-03-09,95,0,10,0
"764","","Bahrain",26.0275,50.55,2020-03-10,110,0,15,0
"765","","Bahrain",26.0275,50.55,2020-03-11,195,0,85,0
"766","","Bahrain",26.0275,50.55,2020-03-12,195,0,0,0
"767","","Bahrain",26.0275,50.55,2020-03-13,195,0,0,0
"768","","Bahrain",26.0275,50.55,2020-03-14,210,0,15,0
"769","","Bahrain",26.0275,50.55,2020-03-15,214,0,4,0
"770","","Bahrain",26.0275,50.55,2020-03-16,214,1,0,1
"771","","Bahrain",26.0275,50.55,2020-03-17,228,1,14,0
"772","","Bahrain",26.0275,50.55,2020-03-18,256,1,28,0
"773","","Bahrain",26.0275,50.55,2020-03-19,278,1,22,0
"774","","Bahrain",26.0275,50.55,2020-03-20,285,1,7,0
"775","","Bahrain",26.0275,50.55,2020-03-21,305,1,20,0
"776","","Bahrain",26.0275,50.55,2020-03-22,334,2,29,1
"777","","Bahrain",26.0275,50.55,2020-03-23,377,2,43,0
"778","","Bahrain",26.0275,50.55,2020-03-24,392,3,15,1
"779","","Bahrain",26.0275,50.55,2020-03-25,419,4,27,1
"780","","Bahrain",26.0275,50.55,2020-03-26,458,4,39,0
"781","","Bangladesh",23.685,90.3563,2020-01-22,0,0,0,0
"782","","Bangladesh",23.685,90.3563,2020-01-23,0,0,0,0
"783","","Bangladesh",23.685,90.3563,2020-01-24,0,0,0,0
"784","","Bangladesh",23.685,90.3563,2020-01-25,0,0,0,0
"785","","Bangladesh",23.685,90.3563,2020-01-26,0,0,0,0
"786","","Bangladesh",23.685,90.3563,2020-01-27,0,0,0,0
"787","","Bangladesh",23.685,90.3563,2020-01-28,0,0,0,0
"788","","Bangladesh",23.685,90.3563,2020-01-29,0,0,0,0
"789","","Bangladesh",23.685,90.3563,2020-01-30,0,0,0,0
"790","","Bangladesh",23.685,90.3563,2020-01-31,0,0,0,0
"791","","Bangladesh",23.685,90.3563,2020-02-01,0,0,0,0
"792","","Bangladesh",23.685,90.3563,2020-02-02,0,0,0,0
"793","","Bangladesh",23.685,90.3563,2020-02-03,0,0,0,0
"794","","Bangladesh",23.685,90.3563,2020-02-04,0,0,0,0
"795","","Bangladesh",23.685,90.3563,2020-02-05,0,0,0,0
"796","","Bangladesh",23.685,90.3563,2020-02-06,0,0,0,0
"797","","Bangladesh",23.685,90.3563,2020-02-07,0,0,0,0
"798","","Bangladesh",23.685,90.3563,2020-02-08,0,0,0,0
"799","","Bangladesh",23.685,90.3563,2020-02-09,0,0,0,0
"800","","Bangladesh",23.685,90.3563,2020-02-10,0,0,0,0
"801","","Bangladesh",23.685,90.3563,2020-02-11,0,0,0,0
"802","","Bangladesh",23.685,90.3563,2020-02-12,0,0,0,0
